롱뷰 블루 카우 샤도네이 ,Longview Blue Cow Chardonnay,화이트,None,None,None,None,None,None,1,
아비어리 나파 까베르네 쇼비뇽 ,Aviary Cabernet Sauvignon ,레드,None,None,140000,None,None,None,None,
월터 핸젤 사우스 슬롭 피노 누아,Walter Hansel South Slope Pinot Noir,레드,None,None,132000,None,None,None,None,
월터 핸젤 노스 슬롭 피노 누아,Walter Hansel North Slope Pinot Noir,레드,None,None,130000,None,None,None,None,
아비어리 나파밸리 레드 블렌드 ,Aviary Napa Red Blend ,레드,None,None,140000,None,None,None,None,
아비어리 나파밸리 샤도네이 ,Aviary Napa Chardonnay ,화이트,None,None,120000,None,None,None,1,
프라텔리 폰테 람니 아이스 와인 ,Fratelli Ponte L’Amni Ice Wine   ,화이트,None,6~8℃,None,5,None,3,1,
프라텔리 폰테 바롤로 ,Fratelli Ponte Barolo ,레드,None,16~18℃,150000,1,None,4,None,
마키아벨리 로쏘 디 토스카나 일 프린시페,Machiavelli Rosso di Toscana Il Principe,레드,None,None,None,None,None,None,None,
마키아벨리 키안티 클라시코 리제르바 비냐 디 폰탈레,Machiavelli  Chianti Classico Riserva Vigna di Fontalle,레드,None,None,None,None,None,None,None,
마키아벨리 키안티 클라시코 솔라티오 델 타니,Machiavelli Chianti Classico Solatio del Tani,레드,None,None,None,None,None,None,None,
월터 핸젤 에스테이트 피노 누아,Walter Hansel Estate Pinot Noir,레드,None,None,116000,None,None,None,None,
월터 핸젤 케이힐 레인 샤도네이,Walter Hansel Cahill Lane Chardonnay,화이트,None,None,150000,None,None,None,1,
키슬러 옥시덴탈 스테이션 퀴베 캐서린 피노 누아,Kistler Occidental Station Cuvee Catherine Pinot Noir,레드,None,None,380000,None,None,None,None,
키슬러 옥시덴탈 소노마 코스트 피노 누아,Kistler Occidental Sonoma Coast Pinot Noir,레드,None,None,276000,None,None,None,None,
오베하 네그라 로스트 배럴 블렌드,Oveja Negra Lost Barrel Blend ,레드,None,None,138000,None,None,None,None,
오베하 네그라 카버넷 쉬라 리제르바,Oveja Negra Reserva Cabernet Sauvignon Syrah,레드,None,None,38000,None,None,None,None,
오베하 네그라 카르메네르 메를로 리제르바,Oveja Negra Carmenere Merlot Reserva,레드,None,None,38000,1,None,4,None,
오베하 네그라 샤도네이 비오네에 리제르바,Oveja Negra Chardonnay Viogner Reserva ,화이트,None,None,38000,None,None,None,1,
샤또 바렛 뻬삭 레오냥 ,Ch.Baret Pessac Leognan,레드,None,None,55000,None,None,None,None,
오 소메이,Au sommet,레드,None,None,2500000,None,None,None,None,
안티카 테라 보타니카 피노 누아,Antica Terra Botanica Pinot Noir,레드,None,15~17℃,400000,1,None,4,None,
안티카 테라 아우라타 샤도네이,Antica Terra Aurata Chardonnay,화이트,None,10~12℃,400000,1,None,5,1,
아뮤즈 부셰 와인바,Amuse Bouche Le bar a Vin,레드,None,16~18℃,1360000,1,None,5,None,
아가일 빈티지 브륏,Argyle Vintage Brut ,스파클링,None,6~8℃,98000,1,None,3,None,
아가일 그로워 시리즈 피노누아,Argyle Grower Series Pinot Noir ,레드,None,15~17℃,92000,1,None,3,None,
아가일 그로워 시리즈 샤도네이,Argyle Grower Series Chardonnay,화이트,None,10~12℃,84000,1,None,3,1,
씨네쿼넌 스톡홀롬 신드롬 그리나쉬 ,Sine Qua Non Stockholm Syndrome Grenache,레드,None,16~18℃,None,1,None,5,None,
씨네쿼넌 스톡홀롬 신드롬 쉬라,Sine Qua Non Stockholm Syndrome Syrah ,레드,None,17~19℃,None,1,None,5,None,
쎄네쿼넌 인 디 앱스트랙트,Sine Qua Non In the Abstract,화이트,None,10~12℃,130000,1,None,4,1,
씨네쿼넌 스타인 그리나쉬,Sine Qua Non Stein Grenache,레드,None,17~19℃,None,1,None,5,None,
씨네쿼넌 스탁 쉬라 ,Sine Qua Non Stock Syrah,레드,None,17~19℃,None,1,None,5,None,
씨네쿼넌 파이브 슈터 그리나쉬,Sine Qua Non Five Shooter Grenache,레드,None,16~18℃,1020000,1,3,5,5,
씨네쿼넌 파이브 슈터 쉬라,Sine Qua Non Five Shooter Syrah,레드,None,17~19℃,1020000,1,None,5,None,
스파츠우드 카버넷 쇼비뇽,Spottswoode Cabernet Sauvignon,레드,None,None,540000,None,None,None,None,
스파츠우드 쇼비뇽 블랑,Spottswoode Sauvignon Blanc,화이트,None,None,190000,None,None,None,1,
소호 맥퀸 피노 누아,Soho McQueen Pinot Noir,레드,None,None,136000,None,None,None,None,
소호 웨스트우드 로제,Soho Westwood Rose,로제,None,None,73000,None,None,None,None,
소호 스텔라 쇼비뇽 블랑,Soho Stella Sauvignon Blanc,화이트,None,None,60000,None,None,None,1,
소호 화이트 콜렉션 쇼비뇽 블랑,Soho White Collection Sauvignon Blanc,화이트,None,None,54000,None,None,None,1,
뷰 샤토 마제라,Vieux Chateau Mazerat ,레드,None,16~18℃,580000,1,None,5,None,
샤토 라포르주,Chateau Laforge ,레드,None,None,218000,None,None,None,None,
샤토 테이시에,Chateau Teyssier,레드,None,16~18℃,90000,1,None,3,None,
샤토 쉬드로 라이온즈 드 쉬드로 ,Chateau Suduiraut Lions de Suduiraut,화이트,None,None,90000,None,None,None,1,
샤토 생 바브,Chateau Sainte Barbe,레드,None,16~18℃,52000,1,None,3,None,
뵈브 무아장 뀌베 엑스트라 로제,Veuve Moisans Cuvee Extra Rose,스파클링,None,6~8℃,32000,1,None,3,None,
릴리안 쉬라,Lillian Syrah ,레드,None,16~18℃,None,1,None,5,None,
부티노  더 롱 리틀 독 로제,Boutinot  The Long Little Dog Rose,로제,None,12~14℃,26000,1,None,3,None,
트로소스  로 몽,Trossos Lo Mon,레드,None,16~18℃,82000,1,None,4,None,
에멘디스 럭스 로제 까바 브륏,Emendis Lux Rose Cava Brut ,스파클링,None,6~8℃,32000,1,None,3,None,
라울 페레즈 라 페니텐시아,Raul Perez La Penitencia,레드,None,16~18℃,380000,1,None,5,None,
라울 페레즈 엘 페카도,Raul Perez El Pecado,레드,None,16~18℃,380000,1,None,5,None,
라울 페레즈 발투일레 세파스 센테나리아스,Raul Perez Valtuille Cepas Centenarias,레드,None,16~18℃,190000,1,None,4,None,
라울 페레즈 라 파울로사,Raul Perez La Poulosa,레드,None,16~18℃,120000,1,None,4,None,
라울 페레즈 라 비토리아나,Raul Perez La Vitoriana,레드,None,16~18℃,120000,1,None,4,None,
라울 페레즈 라 군디나스,Raul Perez Las Gundinas,레드,None,16~18℃,120000,1,None,4,None,
라울 페레즈 엘 카스트로 드 발투일레 바리카,Raul Perez El Castro de Valtuille Barrica,레드,None,16~18℃,100000,1,None,4,None,
라울 페레즈 엘 카스트로 드 발투일레 호벤,Raul Perez El Castro de Valtuille Joven,레드,None,16~18℃,48000,1,None,3,None,
라울 페레즈 스케치,Raul Perez Sketch,화이트,None,10~12℃,260000,1,None,4,1,
그레이왜키 피노 누아,Greywacke Pinot Noir,레드,None,15~17℃,174000,1,None,4,None,
그레이왜키 와일드 소비뇽,Greywacke Wild Sauvignon ,화이트,None,8~10℃,138000,1,None,4,1,
체이싱 라이온 까베르네 쇼비뇽,Chasing Lions Cabernet Sauvignon,레드,13.9,None,75000,None,None,None,None,
파인 릿지 빈야드  슈냉블랑 비오니에 ,Pine Ridge Vinyards  Chenin Blanc Viognier,화이트,None,10~12℃,None,1,None,3,1,
파인 릿지 빈야드  나파밸리 까베르네 쇼비뇽 ,Pine Ridge Vineyards  Napa Valley Cabernet Sauvignon,레드,14.2,16~18℃,240000,1,None,5,None,
파인 릿지 빈야드  포어 프론트 까베르네 쇼비뇽 ,Pine Ridge Vinyards  Forefront Cabernet Sauvignon,레드,13.7,16~18℃,None,None,None,None,None,
카터 셀러스 트루샤드 빈야드 메를로 ,Carter Cellars Truchard Vinyard Merlot,레드,14.8,None,None,None,None,None,None,
카터 셀러스 레빌로 빈야드 까베르네 쇼비뇽 ,Carter Cellars Revilo Vinyard Cabernet Sauvignon,레드,14.5,16~18℃,None,None,None,None,None,
참이슬 샤도네이 ,Chamisal Chardonnay,화이트,13.5,10~12℃,None,None,None,None,1,
B 셀러스 시너지 까베르네 쇼비뇽  ,B Cellar Synergy Cabernet Sauvignon,레드,15.6,16~18℃,None,None,None,None,None,
B 셀러스 B 23  ,B Cellars B 23,화이트,14.2,10~12℃,None,None,None,None,1,
B 셀러스 B 25  ,B Cellars B 25,레드,14.9,16~18℃,None,None,None,None,None,
B 셀러스 B 24  ,B Cellars B 24,레드,14.9,16~18℃,None,1,None,4,None,
마이클 데이비드 프릭쇼 까베르네 쇼비뇽 ,Michael David Freakshow Cabernet Sauvignon,레드,14.5,16~18℃,None,1,None,4,None,
마이클 데이비드 7 데들리 진스 진판델,Michael David 7  Deadly Zins Zinfandel,레드,15.0,16~18℃,None,1,None,4,None,
마이클 데이비드 쁘띠 쁘띠,Michael David  Petite Petit ,레드,14.5,16~18℃,None,2,None,4,None,
따발리 탈리나이 소비뇽 블랑,Tabali Talinay Sauvignon Blanc ,화이트,13.5,8~10℃,74000,1,3,3,1,
떼라 델 레이 화이트,Terras D’el Rei White,화이트,None,10~12℃,40000,None,None,None,1,
파트리아 스파클링,Patria Sparkling,레드,None,6~8℃,35000,3,None,None,None,
엘레베,Eleve,레드,12.5,16~18℃,None,1,None,3,None,
콜리모로  몬테풀치아노 다부르쪼,Colimoro  Montepulciano d'Abruzzo,레드,12.5,16~18℃,36000,1,3,3,3,
마르케스 데 레케나 크리안자,Marques de Requena Crianza,레드,13.0,16~18℃,70000,1,3,3,3,
마르케스 데 레케나 시라 템프라니오,Marques de Requena Syrah Tempranillo,레드,12.5,16~18℃,None,1,3,3,3,
테루아 앤 비뇨블 메를로 시라,Terroir & Vignoble Merlot Syrah,레드,13.0,16~18℃,None,1,None,3,None,
레이시스 크리안자,Raices Crianza,레드,13.0,16~18℃,50000,1,2,3,3,
필립 고네 '시그네쳐' 블랑 드 블랑 샹파뉴,Philippe Gonet 'Signature' Blanc de Blancs  Champagne,스파클링,12.0,6~8℃,180000,1,None,4,None,
필립 고네 '르하 솔레이' 블랑 드 블랑,Philippe Gonet 'Roy Soleil' Blanc de Blancs,스파클링,12.0,6~8℃,250000,1,4,3,1,
산타 에마 셀렉트 떼루아 까베르네 쇼비뇽,Santa Ema Select Terrior Cabernet Sauvignon ,레드,13.5,16~18℃,30000,1,None,4,None,
코너스톤 셀라 스테핑 스톤 까베르네 쇼비뇽,Cornerstone Cellars Stepping Stone Cabernet Sauvignon,레드,None,None,150000,None,None,None,None,
다이아몬드 밸리 샤도네이 ,Diamond Valley Chardonnay ,화이트,None,10~12℃,45000,1,None,3,1,
다이아몬드 밸리 쉬라즈,Diamond Valley Shiraz ,레드,None,None,45000,None,None,None,None,
다이아몬드 밸리  까베르네 멜롯,Diamond Valley Cabernet Merlot ,레드,None,16~19℃,45000,1,None,4,None,
루이스 펠리페 에드워즈 마레아 샤도네이 ,Luis Felipe Edwards Marea Chardonnay,화이트,14.0,None,75000,None,None,None,1,
루이스 펠리페 에드워즈 엘에프이 100 카리냥,Luis Felipe Edwards LFE CIEN 100 Carignan                                               ,레드,14.5,16~18℃,160000,None,None,None,None,
프리미에 알렉시스 리신 보르도 화이트,Ch. 1er  Alexis Lichine Bordeaux White,화이트,None,None,25000,None,None,None,1,
따르띠유 로랑 에르미따쥬,Tardieu Laurent Hermitage ,레드,None,None,350000,None,None,None,None,
따르띠유 로랑 크로즈-에르미따쥬 '비에유 비뉴',Tardieu Laurent Croze Hermitage 'Vieilles Vignes' ,레드,None,None,120000,None,None,None,None,
따르띠유 로랑 생 조셉 '비에유 비뉴',Tardieu Laurent Saint Joseph 'Vieilles Vignes',레드,None,None,160000,None,None,None,None,
따르띠유 로랑 코르나스 '꼬또',Tardieu Laurent Cornas 'Coteaux',레드,None,None,200000,None,None,None,None,
따르띠유 로랑 생 페레 '비에유 비뉴',Tardieu Laurent Saint Peray 'Vieilles Vignes',화이트,None,None,120000,None,None,None,1,
따르띠유 로랑 샤토네프 뒤 파프 '뀌베 스페셜',Tardieu Laurent Chateauneuf du Pape 'Cuvee Speciale',레드,None,None,270000,None,None,None,None,
따르띠유 로랑 샤토네프 뒤 파프 '비에이유 비뉴' 블랑,Tardieu Laurent Chateauneuf du Pape 'Vieilles Vignes' Blanc,화이트,None,None,200000,None,None,None,1,
따르띠유 로랑 지공다스 '비에이유 비뉴',Tardieu Laurent Gigondas 'Vieilles Vignes',레드,None,None,170000,None,None,None,None,
따르띠유 로랑 바케라스 '비에이유 비뉴',Tardieu Laurent Vacqueyras 'Vieilles Vignes',레드,None,None,130000,None,None,None,None,
따르띠유 로랑 라스토 '비에이유 비뉴',Tardieu Laurent Rasteau 'Vieilles Vignes' ,레드,None,None,120000,None,None,None,None,
따르띠유 로랑 꼬뜨 뒤 론 '뀌베 스페셜',Tardieu Laurent Cotes du Rhone 'Cuvee Speciae',레드,None,None,95000,None,None,None,None,
따르띠유 로랑 꼬뜨 뒤 론 '기 루이' 블랑,Tardieu Laurent Cotes du Rhone 'Guy Louis' Blanc,화이트,None,None,100000,None,None,None,1,
따르띠유 로랑 꼬뜨 뒤 론 '레 벡 팡' 블랑,Tardieu Laurent Cotes du Rhone 'Les Becs Fins' Blanc,화이트,None,None,60000,None,None,None,1,
밀라만 리미티드 리저브  까르메네르,Millaman Limited Reserve Carmenere,레드,14.0,None,None,None,None,None,None,
돈파스칼 타나 로블 크리안자,Don Pascual Tannat Crianza Roble ,레드,13.5,18~20℃,None,1,None,4,None,
베로니아 템프라니뇨 이스페셜,Beronia Tempranillo Especial  ,레드,None,16~18℃,None,None,None,None,None,
도농 레꼴뜨 블랑슈,Dosnon Recolte Blanche,스파클링,12.0,7~9℃,180000,1,None,4,None,
루이스 펠리페 에드워드 마레아 쉬라                                                ,Luis Felipe Edwards Marea Syrah                                                         ,레드,14.5,16~18℃,75000,None,None,None,None,
더 그레이프 그라인더 슈냉 블랑,The Grape Grinder Chenin Blanc,화이트,10.0,None,27000,None,None,None,1,
도멘 라파주 꼬떼 수드,Domaine Lafage Cote Sud,레드,14.0,16~18℃,None,None,None,None,None,
도멘 라파주 꼬떼 플로랄,Domaine Lafage Cote Floral,화이트,13.0,10~12℃,None,1,None,3,1,
라이언 크릭 슈냉블랑 소비뇽블랑,Lion Creek Chenin Blanc Sauvignon blanc ,화이트,12.5,None,None,None,None,None,1,
라이언 크릭 까베르네 소비뇽 ,Lion Creek Cabernet Sauvignon ,레드,14.0,16~18℃,None,1,None,4,None,
코일레 아우마,Koyle Auma ,레드,14.5,16~18℃,None,None,None,None,None,
말벡 뒤 끌로,Malbec du Clos,레드,13.0,16~18℃,None,1,None,3,None,
도멘 드 라 헥토리 뀌베 레옹 파세,Domaine de la Rectorie Cuvee Leon Parce,레드,16.0,16~18℃,None,None,None,None,None,
도멘 드 몽꺄메 블랑,Domaine de Montcalmes Blanc ,화이트,13.5,9~11℃,None,1,None,3,1,
도멘 고비 비에이유 비뉴,Domaine Gauby Vieilles Vignes Rouge ,레드,13.0,16~18℃,None,None,None,None,None,
도멘 고비 뮌타다,Domaine Gauby Muntada,레드,13.0,16~18℃,None,None,None,None,None,
퀸 애들레이드 브륏,Queen Adelaide Brut ,스파클링,None,6~8℃,36000,1,None,3,None,
테라 오스트랄리스 샤도네이 세미용,Terra Australis Chardonnay Semillon,화이트,None,10~12℃,36000,1,2,3,1,
테라 오스트랄리스 까베르네 멜롯 ,Terra Australis Cabernet Merlot,레드,None,16~18℃,36000,1,3,3,3,
테라 오스트랄리스 쉬라즈 ,Terra Australis Shiraz,레드,None,16~18℃,36000,1,2,3,3,
도멘 오둘 꼬꺄르 모레 생 드니 '끌로 라 리오뜨',Domaine Odoul Coquard  Morey St Denis 1er Cru 'Clos La Riotte',레드,None,16~18℃,330000,1,None,4,None,
도멘 오둘 꼬꺄르 쥬브레 샹베르탱 프리미에 크뤼  '오 꽁보뜨',Domaine Odoul Coquard  Gevrey Chambertin 1er Cru 'Aux Combottes',레드,None,15~17℃,330000,1,None,4,None,
도멘 오둘 꼬꺄르  쥬브레 샹베르탱,Domaine Odoul Coquard  Gevrey Chambertin,레드,13.5,15~17℃,230000,1,3,4,3,
도멘 오둘 꼬꺄르 모레 생 드니 ‘레 크레 길롱’,Domaine Odoul Coquard  Morey Saint Denis 'Les Crais Gillon’,레드,None,15~17℃,200000,1,None,4,None,
도멘 오둘 꼬꺄르 샹볼 뮤지니,Domaine Odoul Coquard  Chambolle Musigny,레드,None,15~17℃,220000,1,None,4,None,
챕터 24 빈야즈 더블제로 하이랜드,Chapter 24 Vineyards 00 Hyland ,레드,None,15~17℃,490000,1,None,4,None,
챕터 24 빈야즈 더블제로 쉐,Chapter 24 Vineyards  00 Shea ,레드,None,15~17℃,490000,1,None,4,None,
챕터 24 빈야즈 라스트 챕터,Chapter 24 Vineyards Last Chapter ,레드,13.1,15~17℃,290000,1,None,4,None,
챕터 24 빈야즈 더 파이어,Chapter 24 Vineyards The Fire ,레드,13.3,14~16℃,198000,1,None,4,None,
챕터 24 빈야즈 더 플러드,Chapter 24 Vineyards  The Flood ,레드,13.3,14~16℃,198000,1,None,4,None,
왈라 페이스 까베르네 쇼비뇽 '제니스',Walla Faces Cabernet Sauvignon 'Janice',레드,14.5,16~18℃,120000,1,None,4,None,
앤드류 윌 까베르네 쇼비뇽 콜럼비아 밸리,Andrew Will Cabernet Sauvignon Columbia Valley,레드,13.5,16~18℃,120000,1,None,None,None,
바롤로 브리꼴리나,Barolo DOCG Briccolina,레드,None,None,450000,None,None,None,None,
바르베라 달바 지오난도 ,Barbera d'Alba DOC Zio Nando,레드,None,None,120000,None,None,None,None,
랑게 나스쎄타,Langhe Nascetta DOC,화이트,None,None,110000,1,None,None,1,
벤 쉴드 리저브 쉬라즈,Ben Schild Reserve Shiraz ,레드,None,16~18℃,130000,1,3,4,4,
포데레 엘리사 끼안티 리제르바,Podere Elisa Chianti Riserva DOCG,레드,None,18℃,58000,None,None,None,None,
코스메 팔라시오 레세르바,Cosme Palacio Reserva ,레드,None,16~18℃,100000,None,None,None,None,
그랑 세르 샤또네프 뒤 빠쁘 라 꾸르 데 빠쁘,Grandes Serres Chateauneuf du Pape La Cour des Papes,레드,15.0,16~18℃,None,3,None,None,None,
그랑 세르 지공다스 라 꼼 드 말샤즈,Grandes Serres Gigondas La Combe des Marchands,레드,15.0,16~17℃,120000,3,None,None,None,
그랑 세르 바께라스 레 오뜨 바끼에르,Grandes Serres Vacqueyras Les Hautes Vacquières,레드,15.0,16~17℃,90000,3,None,None,None,
그랑 세르 따벨 라 로제 에메 ,Grandes Serres Tavel La Rose d'Aimee,로제,14.5,10~12℃,None,2,None,3,None,
그랑 세르 꼬뜨 뒤 론 블랑 레 포르테스 뒤 까스뗄라스,Grandes Serres Cotes du Rhone Les Portes du Castelas,화이트,15.0,10~12℃,None,3,None,None,1,
그랑 세르 봄 드 브니즈 로까 루나,Grandes Serres Beaumes de Venise Rocca Luna,레드,15.0,16~18℃,63000,3,None,None,None,
그랑 세르 꼬뜨 뒤 론 빌라쥐 르 쟈 데 벨,Grandes Serres Cotes du Rhone Villages Le Jas des Belles,레드,14.0,15~16℃,48000,3,None,None,None,
그랑 세르 꼬뜨 뒤 론 레 포르테스 뒤 카스텔라스,Grandes Serres Cotes du Rhone Les Portes du Castelas,레드,15.0,13~14℃,43000,3,None,None,None,
도멘 생 프레페 꼬뜨 뒤 론 끌로 보투 일레,Domaine Saint Prefert Cotes Du Rhon Clos Beautus Ille,레드,13.0,16~18℃,80000,2,None,3,None,
도멘 생 프레페 샤또네프 뒤 빠쁘 리저브 어거스트 파비에,Domaine Saint Prefert Chateauneuf Du Pape Reserve Auguste Favier,레드,15.0,16~18℃,240000,1,None,5,None,
도멘 생프레페 샤또네프 뒤 빠쁘 클라식,Domaine Saint Prefert Chateauneuf Du Pape Classique,레드,13.5,16~18℃,189000,1,None,5,None,
바넷 피노 누아,Barnett Pinot Noir,레드,14.1,14~16℃,150000,1,None,3,None,
프라텔리 포베로 로에로 아르네이즈 ,Fratelli Povero Roero Arneis,화이트,None,10℃,48000,None,None,None,1,
프라텔리 포베로 툼린 로에로 ,Fratelli Povero Tumlin Roero,레드,None,18~20℃,54000,None,None,None,None,
프라텔리 포베로 가라바냐 바르베라 달바 슈페리오레,Fratelli Povero Garavagna Barbera d’Alba Supeiore,레드,None,None,54000,None,None,None,None,
깐띠네 포베로 마리다 바르베라 다스티,Cantine Povero Marida Barbera d’Asti,레드,None,18~20℃,40000,None,None,None,None,
깐띠네 포베로 바르베라 다스티,Cantine Povero Barbera d’Asti,레드,None,18~20℃,32000,None,None,None,None,
깐띠네 포베로 피에몬테 샤도네이,Cantine Povero Piemonte Chardonnay,화이트,None,8~10℃,32000,None,None,None,1,
깐띠네 포베로  '일 드라포' 모스토 로쏘,Cantine Povero  'Il Drappo' Mosto d’Uva Rosso ,레드,5.5,7~9℃,32000,4,2,2,1,
깐띠네 포베로 모스토 비앙코,Cantine Povero Mosto d’Uva Bianco ,화이트,None,6~8℃,32000,None,None,None,1,
까사 데 라 쎄라 보데가 까스따뇨,Casa De La Cera Bodegas Castano,레드,15.0,16~18℃,135000,None,None,None,None,
오 봉 클리마 피노 누아 '이사벨',Au Bon Climat Pinot Noir 'Isabelle',레드,13.5,16-18℃,200000,2,None,4,None,
오 봉 클리마 피노 누아 녹스 알렉산더,Au Bon Climat Pinot Noir Knox Alexander ,레드,13.5,16-18℃,180000,2,None,4,None,
제라르 베르트랑 꼬뜨 데 로제  로제  ,Gerard Bertrand Cote des Roses  Rose,로제,13.0,12~14℃,None,1,None,3,None,
로즈 마운트 O 루비,Rosemount O Ruby,로제,None,6~8℃,45000,4,None,3,None,
하이 플라이어 센터라인,High Flyer Centerline,레드,14.8,16~18℃,100000,1,3,5,5,
플레눔 쎅스투스 디에볼레,Plenum Sextus Dievole,레드,None,16~18℃,110000,1,None,5,None,
도멘 드 레글리즈 포므롤 그랑크뤼 크라쎄 ,Chateau du Domain de L'eglise Pomerol Grand Cru Classe,레드,None,16~18℃,250000,1,None,5,None,
나인 닷 파이브 스위트 모스카토,Nine dot Five 9.5 Cold Wine Sweet Moscato,스파클링,7.5,6~8℃,36000,None,None,None,None,
도팡 꼬뜨 뒤 론 리저브 루즈 ,Les Dauphins Cotes du Rhone Reserve Rouge ,레드,None,16~18℃,35000,1,None,4,None,
도팡 꼬뜨 뒤 론 리저브 로제 ,Les Dauphins Cotes du Rhone Reserve  Rose,로제,12.5,12~14℃,35000,1,None,3,None,
도팡 꼬뜨 뒤 론 리저브 블랑 ,Les Dauphins Cotes du Rhone Reserve  Blanc,화이트,None,10~12℃,35000,1,None,2,1,
오지에 에리따쥐 샤또네프 뒤 파프,Ogier Heritages Châteauneuf du Pape ,레드,None,16~18℃,125000,None,None,None,None,
시라 그르나슈 노틀 담 드 코지냑          ,Syrah Grenache Notre Dame de Cousignac ,레드,None,16~18℃,None,None,None,None,None,
샤르도네 비오니에 노틀 담 드 코지냑,Chardonnay Viognier Notre Dame de Cousignac ,화이트,None,None,None,None,None,None,1,
꼬뜨 뒤 론 루즈 노틀 담 드 코지냑 ,COTES DU RHONE ROUGE Notre Dame de Cousignac ,레드,None,16~18℃,None,None,None,None,None,
도멘 생프레페 샤또네프 뒤파프 컬렉션 샤를쥐로,Domaine Saint Prefert Chatesuneuf Du Pape Collection Charles Giraud,레드,15.0,16~18℃,350000,1,None,5,None,
꼬뜨 뒤 론 빌라지 노틀 담 드 코지냑    ,COTES DU RHONE VILLAGES Notre Dame de Cousignac ,레드,None,16℃,None,None,None,None,None,
샤또 푸에슈오  르 루 뒤 픽,Chateau Puech Haut  Le Loup du Pic,레드,None,16~18℃,66000,1,3,4,4,
샤또 푸에슈오  레 꽁쁠리스 드 푸에슈오,Chateau Puech Haut  Les Complices de Puech Haut,레드,None,16~18℃,44000,1,3,4,3,
샤또 몽브리종,Chateau Monbrison,레드,None,16~18℃,250000,1,None,None,None,
샤또 까브리에르 샤또네프 뒤 빠쁘,Chateau Cabrieres Chateauneuf du pape,레드,None,17~19℃,200000,1,None,None,None,
샤또 그랑 아보르 블랑,Chateau Grand Abord Blanc,화이트,None,10~12℃,75000,1,None,3,1,
샤또 그랑 아보르,Chateau Grand Abord,레드,None,16~18℃,90000,1,None,None,None,
라 포사다 ,LA POSADA,레드,13.5,16~18℃,40000,1,None,None,None,
바나르트 보이즈 프리미엄 블랜드,Barnardt Boys PREMIUM BLEND,레드,14.0,16~18℃,30000,1,None,3,None,
바나르트 보이즈 피노타쥐 ,Barnardt Boys PINOTAGE,레드,14.0,16~18℃,45000,1,None,5,None,
핀카 라 솔라나 루손 ,FINCA LA SOLANA LUZON,레드,14.0,16~18℃,38000,1,None,None,None,
루손 크리안자 셀렉션,LUZON Crianza seleccion 12 meses,레드,14.5,16~18℃,55000,1,None,None,None,
보르고 라메 비앙코,Borgo lame Bianco,화이트,4.5,6~8℃,35000,4,None,2,1,
보르고 라메 로소,Borgo Lame Rosso,레드,5.5,6~8℃,35000,4,None,3,None,
M 모스카토,M Moscato,화이트,5.5,8~10℃,None,None,None,None,1,
마리 비노 로쏘 스위트,Mari Vino Rosso Sweet,레드,11.0,16~18℃,None,None,None,None,None,
벨라누  로쏘 돌체,Belanu Rosso Dolce,레드,10.0,16~18℃,30000,None,None,None,None,
자이에토 비노 비앙코 돌체,Gyiaiet Vino Bianco Dolce,화이트,10.0,8~10℃,None,5,None,3,1,
자이에토 비노 로쏘 돌체,Gyiaiet Vino Rosso Dolce,레드,10.0,12~14℃,None,5,None,3,None,
보르고 라메 모스카토 다스티,Borgo Lame Moscato d'Asti,레드,5.5,6~8℃,33000,4,None,3,None,
랑메일 더 피프스 웨이브 그르나슈,Langmeil The Fifth Wave Grenache,레드,14.5,16~18℃,180000,1,None,5,None,
랑메일 재카맨스 까베르네 소비뇽,Langmeil Jackaman's Cabernet Sauvignon,레드,14.5,17~19℃,240000,1,None,5,None,
랑메일 올판 뱅크 쉬라즈,Langmeil Orphan Bank Shiraz,레드,14.5,16~18℃,240000,1,None,5,None,
랑메일 더 프리덤 1843 쉬라즈,Langmeil The Freedom 1843 Shiraz,레드,14.5,17~19℃,500000,1,None,5,None,
떼르뜨르 로트뵈프,Tertre Roteboeu,레드,None,16~18℃,None,1,2,4,4,
랑메일 밸리 플로우 쉬라즈,Langmeil Valley Floor Shiraz,레드,14.5,16~18℃,100000,1,None,4,None,
랑메일 블랙스미스 까베르네 소비뇽 ,Langmeil Blacksmith Cabernet Sauvignon,레드,14.5,16~18℃,100000,1,None,4,None,
포맨 나파밸리 샤도네이,Forman Napa Valley Chardonnay,화이트,13.5,10~12℃,230000,1,None,4,1,
페드론셀리 까베르네 쇼비뇽,Pedroncelli Cabernet Sauvignon ,레드,14.2,16~18℃,90000,1,None,4,None,
샤또 레 주르디 블랑,Chateau Les Jourdis Blanc,화이트,None,10~12℃,45000,1,None,3,1,
샤또 레 주르디 루즈,Chateau Les Jourdis Rouge ,레드,None,16~18℃,45000,1,None,3,None,
샤또 쁠래장스 뀌베 알릭스 블랑 ,Chateau Plaisance Cuvee Alix Blanc ,화이트,None,10~12℃,65000,1,None,3,1,
샤또 쁠레장스 뀌베 알릭스,Chateau Plaisance Cuvee Alix,레드,None,16~18℃,65000,1,None,4,None,
캐논볼 소노마 샤르도네,Cannonball Sonoma Chardonnay,화이트,13.7,10~12℃,90000,1,None,4,1,
캐논볼 소노마 메를로,Cannonball Sonoma Merlot,레드,13.8,16~18℃,90000,1,None,4,None,
아나케나 알와 리미티드 에디션 까베르네 소비뇽,Anakena Alwa Limited Edition Cabernet Sauvignon,레드,14.0,16~18℃,230000,1,None,4,None,
